IMP,Year,Shipping_From,Ship_via,Customer,FLT#/Vessle#,Original_Need_Date,CEB_authorized_date,Forwarder,Gross_weight(kg),Pickup_day,ETD_port,ETA_Santos_or_VCP,Sailing_TAT,DI_register_date,Customs_clearance_date,Clearance_TAT,KPI_expect_arrive_CEB_date,FIRM_ARRIVAL_on_CEB,CEB_LGC_estimated_receiving_date,Door_to_Door_TAT,International_Transportation_Cost_(USD),Channel
BSP1800612,2018,MIA,Air,A31,0,,07/24/18,DHL,26.25,07/18/18,07/24/18,07/25/18,1,07/25/18,07/25/18,0,07/18/18,07/25/18,07/25/18,7,511.48,Green
IMP1800616,2018,CQ,Sea,ABO,SKYROS,,07/24/18,DHL,23891.9,07/30/18,43108,43290,39,43382,43382,5,09/23/18,43443,43443,44,9125,Green
BSP1800611,2018,MEM,Air,ABO,FEDEX,,07/23/18,FEDEX,20.9,07/23/18,07/24/18,07/25/18,1,07/26/18,07/26/18,1,07/23/18,07/26/18,07/26/18,3,234.72,Green
BSP1800610,2018,MEM,Air,ABO,FEDEX,,07/23/18,FEDEX,15.3,07/23/18,07/24/18,07/25/18,1,07/26/18,07/26/18,1,07/23/18,07/26/18,07/26/18,3,126.41,Green
BSP1800609,2018,MEM,Air,ABO,FEDEX,,07/23/18,FEDEX,9.3,07/23/18,07/24/18,07/25/18,1,07/26/18,07/26/18,1,07/23/18,07/26/18,07/26/18,3,112.69,Green
BSP1800608,2018,MEM,Air,ABO,FEDEX,,07/23/18,FEDEX,10.8,07/23/18,07/24/18,07/25/18,1,07/26/18,07/26/18,1,07/23/18,07/26/18,07/26/18,3,108.77,Green
BSP1800606,2018,CQ,Air,ABO,,,07/21/18,Weida,5900,07/24/18,07/25/18,07/29/18,5,07/30/18,07/30/18,1,07/24/18,07/30/18,07/30/18,6,703,Green
IMP1800607,2018,CQ,Sea,ABO,SEAMAX ROWAYTON,,07/21/18,DHL,17493.4,07/24/18,07/28/18,08/30/18,33,43168,43168,6,09/17/18,43229,43229,43,9125,Green
IMP1800605,2018,CQ,Sea,ABO,SEAMAX ROWAYTON,,07/20/18,DHL,4800.5,07/23/18,07/28/18,08/30/18,38,43168,43168,6,09/16/18,43229,43229,44,3650,Green
BSP1800598,2018,KUL,Air,ABO,,,07/19/18,Agility,416,07/23/18,07/25/18,07/29/18,4,07/30/18,07/30/18,1,07/23/18,07/30/18,07/30/18,7,2333.76,Green
BSP1800592,2018,MIA,Air,A31,ATLAS,,07/18/18,DHL,29.22,07/16/18,07/17/18,07/18/18,1,07/19/18,07/19/18,1,07/16/18,07/19/18,07/19/18,3,656.61,Green
BSP1800591,2018,MIA,Air,A31,ATLAS,,07/18/18,DHL,26.76,07/16/18,07/17/18,07/18/18,1,07/19/18,07/19/18,1,07/16/18,07/19/18,07/19/18,3,511.48,Green
BSP1800590,2018,MIA,Air,A31,ATLAS,,07/18/18,DHL,28.36,07/16/18,07/17/18,07/18/18,1,07/19/18,07/19/18,1,07/16/18,07/19/18,07/19/18,3,511.48,Green
IMP1800594,2018,CQ,Air,A31,,,07/18/18,Asia Shipping,11.51,07/21/18,07/25/18,07/28/18,7,07/30/18,07/30/18,2,07/21/18,07/30/18,07/30/18,9,799.9,Green
IMP1800603,2018,CQ,Sea,ABO,SAN VICENTE,,07/20/18,DHL,11646,07/19/18,07/25/18,08/27/18,33,08/29/18,08/29/18,3,43443,08/30/18,08/30/18,42,3650,Green
IMP1800604,2018,CQ,Sea,ABO,SAN VICENTE,,07/20/18,DHL,14097.46,07/19/18,07/25/18,08/27/18,39,08/29/18,08/29/18,3,43443,08/30/18,08/30/18,42,5475,Green
IMP1800597,2018,CD,Sea,A31_Wistron,VANTAGE,,07/18/18,DHL,1399.5,07/31/18,43198,43321,39,43382,43382,17,09/24/18,09/25/18,09/13/18,56,4541.88,Green
IMP1800593,2018,KS,Air,A31,,,07/18/18,Asia Shipping,28,07/20/18,07/22/18,07/28/18,8,07/30/18,07/30/18,2,07/20/18,07/30/18,07/30/18,10,670.69,Green
IMP1800602,2018,CQ,Sea,ABO_Quanta,SKYROS,,07/19/18,DHL,4170.3,07/26/18,43108,43290,43,43382,43382,5,09/19/18,43443,43443,48,2175,Green
IMP1800601,2018,CQ,Sea,ABO_Quanta,SKYROS,,07/19/18,DHL,1387.3,07/26/18,43108,43290,43,43382,43382,5,09/19/18,43443,43443,48,2175,Green
IMP1800600,2018,CQ,Sea,ABO_Quanta,SKYROS,,07/19/18,DHL,3401.1,07/26/18,43108,43290,43,43382,43382,5,09/19/18,43443,43443,48,2175,Green
BSP1800588,2018,CQ,Air,ABO,,,07/17/18,Weida,3800,07/24/18,07/25/18,07/29/18,5,07/30/18,07/30/18,1,07/24/18,07/30/18,07/30/18,6,669.45,Green
BSP1800583,2018,MEM,Air,ABO,0,,07/17/18,FEDEX,19.8,07/15/18,07/16/18,07/19/18,3,07/20/18,07/20/18,1,07/15/18,07/20/18,07/20/18,5,253.44,Green
BSP1800582,2018,MEM,Air,ABO,0,,07/17/18,FEDEX,3.2,07/15/18,07/16/18,07/19/18,3,07/20/18,07/20/18,1,07/15/18,07/20/18,07/20/18,5,74.86,Green
BSP1800577,2018,KS,Sea,ABO,MSC JEONGMIN,,07/16/18,Weida,1674,07/17/18,07/25/18,08/27/18,33,08/29/18,08/29/18,7,43382,43168,08/31/18,48,2100,Green
BSP1800581,2018,MIA,Air,A31,ATLAS,,07/17/18,DHL,5.87,07/16/18,07/17/18,07/17/18,0,07/18/18,07/18/18,1,07/16/18,07/18/18,07/18/18,2,493.54,Green
BSP1800579,2018,MEM,Air,ABO,0,,07/16/18,FEDEX,15.97,07/15/18,07/16/18,07/19/18,3,07/20/18,07/20/18,1,07/15/18,07/20/18,07/20/18,5,266.17,Green
BSP1800580,2018,MEM,Air,ABO,,,07/16/18,FEDEX,4.4,07/15/18,07/16/18,07/19/18,3,07/20/18,07/20/18,1,07/15/18,07/20/18,07/20/18,5,111.47,Green
IMP1800576,2018,CD,Air,A31_Wistron,,,07/16/18,Asia Shipping,14,07/18/18,07/21/18,07/31/18,10,43108,43108,1,07/18/18,43108,43108,14,604.64,Green
IMP1800586,2018,KS,Air,A31,,,07/17/18,Asia Shipping,47,07/18/18,07/22/18,07/29/18,11,07/30/18,07/30/18,1,07/18/18,07/30/18,07/30/18,12,653.2,Green
IMP1800596,2018,KS,Sea,A31,KOTA GONTENG,,07/18/18,Asia Shipping,795,07/19/18,07/24/18,08/25/18,32,08/27/18,08/27/18,5,43443,08/30/18,08/30/18,42,2512,Green
IMP1800587,2018,CQ,Sea,ABO_Quanta,SAN VICENTE,,07/17/18,DHL,4280.8,07/19/18,07/25/18,08/27/18,33,08/29/18,08/29/18,7,43443,43168,08/30/18,46,2175,Green
IMP1800595,2018,CQ,Sea,ABO_Quanta,SAN VICENT,,07/18/18,DHL,4958.9,07/19/18,07/25/18,08/27/18,33,08/29/18,08/29/18,4,43443,08/31/18,08/30/18,43,2175,Green
IMP1800584,2018,CQ,Sea,ABO_Quanta,SAN VICENTE,,07/17/18,DHL,4056.2,07/19/18,07/25/18,08/27/18,33,08/29/18,08/29/18,7,43443,43168,08/30/18,46,2175,Green
BSP1800575,2018,MEM,Air,ABO,0,,07/13/18,FEDEX,4.99,43441,43441,07/17/18,5,07/17/18,07/17/18,0,43441,07/17/18,07/17/18,5,5930,Green
IMP1800578,2018,CD,Sea,A31,SEAMAX ROWAYTON,,07/16/18,DHL,496,07/17/18,07/28/18,08/30/18,44,43168,43168,6,43382,43229,43229,50,4541.88,Green
BSP1800571,2018,MEM,Air,ABO,0,,43441,FEDEX,18.83,43441,43441,07/16/18,4,07/17/18,07/17/18,1,43441,07/17/18,07/17/18,5,266.17,Green
BSP1800570,2018,SHA,Air,ABO,ATLAS,,43441,CEVA,4990,07/13/18,07/14/18,07/16/18,3,07/17/18,07/17/18,1,07/13/18,07/17/18,07/17/18,4,432.6,Green
IMP1800573,2018,KS,Air,A31,,,07/13/18,Asia Shipping,87,07/18/18,07/20/18,07/25/18,5,07/26/18,07/26/18,1,07/18/18,07/26/18,07/26/18,8,985.51,Green
IMP1800572,2018,CD,Air,A31,,,07/13/18,Asia Shipping,185,07/17/18,07/21/18,07/29/18,12,07/30/18,07/30/18,1,07/17/18,07/30/18,07/30/18,13,2043.2,Green
IMP1800574,2018,CQ,Sea,ABO,CMA CGM RODOLPHE,,07/13/18,DHL,18743.53,07/17/18,07/21/18,08/25/18,35,08/27/18,08/27/18,9,43382,43168,08/31/18,48,7300,Green
BSP1800568,2018,MEM,Air,ABO,0,,43441,FEDEX,24.3,43319,43350,43411,2,43441,43441,1,43319,43441,43441,4,244.5,Green
BSP1800564,2018,MIA,Air,A31,ATLAS,,43411,DHL,16.69,43138,43350,43411,2,43441,43441,1,43138,43441,43441,10,511.48,Green
IMP1800556,2018,CD,Air,A31_Wistron,CARGOLUX,,43380,Asia Shipping,12.9,43441,07/18/18,07/21/18,3,07/23/18,07/23/18,2,43441,07/23/18,07/23/18,11,586.88,Green
BSP1800561,2018,MEM,Air,ABO,0,,43380,FEDEX,18.5,43350,43350,43441,3,07/13/18,07/13/18,1,43350,07/13/18,07/13/18,4,184.32,Green
BSP1800559,2018,MEM,Air,ABO,0,,43380,FEDEX,20.48,43380,43380,07/13/18,3,07/16/18,07/16/18,3,43380,07/16/18,07/16/18,6,266.17,Green
BSP1800558,2018,MEM,Air,ABO,0,,43380,FEDEX,20.6,43288,43350,43411,2,43441,43441,1,43288,43441,43441,5,244.5,Green
BSP1800557,2018,MEM,Air,ABO,0,,43380,FEDEX,44.72,43288,43350,43411,2,43441,43441,1,43288,43441,43441,5,391.34,Green
IMP1800566,2018,CQ,Sea,ABO,CAP SAN JUAN,,43411,DHL,23460.39,07/13/18,07/19/18,08/20/18,32,08/20/18,08/20/18,3,43260,08/23/18,08/23/18,41,9125,Green
IMP1800567,2018,CQ,Sea,ABO,SAN VICENT,,07/20/18,DHL,4162.69,07/19/18,07/25/18,08/27/18,33,08/29/18,08/29/18,3,43443,08/30/18,08/30/18,42,1825,Green
BSP1800555,2018,MEM,Air,A31,ATLAS,,43380,DHL,30.5,43258,43350,43380,4,43411,43411,2,43258,43441,43441,6,511.48,Green
IMP1800563,2018,CQ,Air,ABO,CARGOLUX,,43441,Asia Shipping,26.5,07/14/18,07/19/18,07/21/18,2,07/23/18,07/23/18,2,07/14/18,07/23/18,07/23/18,9,741.64,Green
BSP1800554,2018,MEM,Air,ABO,0,,43258,FEDEX,15.5,43258,43350,43411,2,43441,43441,1,43258,43441,43441,6,266.17,Green
BSP1800550,2018,KS,Air,ABO,,,43227,Weida,336,43258,43319,43380,4,43411,43411,1,43258,43411,43441,5,2519.84,Green
IMP1800553,2018,CQ,Sea,ABO,SWITZERLAND,,43258,DHL,19649,43350,07/14/18,08/16/18,33,08/17/18,08/17/18,5,43140,08/21/18,08/23/18,43,7300,Green
IMP1800552,2018,CQ,Sea,ABO,SWITZERLAND,,43258,DHL,18598.36,43350,07/14/18,08/16/18,33,08/17/18,08/17/18,5,43140,08/21/18,08/23/18,43,7300,Green
BSP1800548,2018,MEM,Air,ABO,0,,43166,FEDEX,31.1,43166,43197,43227,1,43258,43258,1,43166,43258,43258,3,312.97,Green
BSP1800547,2018,MEM,Air,ABO,0,,43166,FEDEX,15.1,43166,43197,43227,1,43258,43258,1,43166,43258,43258,3,215.16,Green
BSP1800546,2018,MIA,Air,A31,ATLAS,,43166,DHL,19,43138,43138,43166,1,43197,43197,1,43138,43197,43258,2,493.54,Green
BSP1800545,2018,MIA,Air,A31,ATLAS,,43166,DHL,16,43138,43138,43166,1,43197,43197,1,43138,43197,43197,2,493.54,Green
BSP1800544,2018,MIA,Air,A31,ATLAS,,43138,DHL,31,43138,43138,43166,1,43197,43197,1,43138,43197,43197,2,511.48,Green
BSP1800541,2018,MEM,Air,ABO,0,,43138,FEDEX,10.8,43138,43166,43197,1,43227,43227,1,43138,43227,43227,3,108.77,Green
BSP1800543,2018,MEM,Air,ABO,0,,43138,FEDEX,20,43138,43138,43166,1,43197,43197,3,43138,43258,43197,4,266.17,Green
BSP1800542,2018,MEM,Air,ABO,0,,43138,FEDEX,15.2,43107,43138,43197,2,43227,43227,1,43107,43227,43227,4,126.41,Green
BSP1800540,2018,MEM,Air,ABO,0,,43138,FEDEX,5.9,43107,43138,43197,2,43227,43227,1,43107,43227,43227,4,80.41,Green
BSP1800539,2018,MEM,Air,ABO,0,,43138,FEDEX,15.9,43138,43166,43197,1,43227,43227,1,43138,43227,43227,3,215.16,Green
BSP1800538,2018,MEM,Air,ABO,0,,43138,FEDEX,9.8,43107,43138,43197,2,43227,43227,1,43107,43227,43227,4,110.73,Green
IMP1800534,2018,CD,Sea,A31_Wistron,SWITZERLAND,,06/29/18,DHL,1571,43227,07/14/18,08/16/18,33,08/17/18,08/17/18,7,08/29/18,08/23/18,08/23/18,49,4541.88,Green
BSP1800527,2018,HKG,Air,ABO,KLM,,43138,Weida,8,43227,43288,07/13/18,6,07/20/18,07/20/18,11,43227,07/24/18,07/24/18,19,280,Green
IMP1800524,2018,Shenzen,Air,ABO_DESKTOP,EMIRATES,,06/27/18,Asia Shipping,195.78,43197,43319,43380,2,43380,43380,1,43197,43411,43441,7,2037.12,Green
BSP1800526,2018,KS,Sea,ABO,MAERSK SHAMS,,06/27/18,Weida,7578.3,43227,43380,43442,33,08/14/18,08/14/18,4,08/29/18,08/16/18,08/16/18,42,2100,Green
BSP1800537,2018,MIA,Air,A31,ATLAS,,43138,DHL,8.7,06/30/18,06/30/18,43107,1,43138,43138,2,06/30/18,43166,43197,3,492.11,Green
BSP1800528,2018,MEM,Air,ABO,0,,06/28/18,FEDEX,1.95,06/28/18,06/28/18,06/30/18,2,43138,43138,3,06/28/18,43166,43197,5,30.9,Green
BSP1800523,2018,MIA,Air,ABO,AVIANCA CARGO,,06/27/18,CEVA,79,06/26/18,43138,43197,2,43197,43197,1,06/26/18,43227,43227,9,449.88,Green
IMP1800532,2018,CQ,Sea,ABO_Quanta,HMM PROMISE,,06/29/18,DHL,2613.7,43227,43411,08/14/18,34,08/15/18,08/15/18,2,08/29/18,08/16/18,08/16/18,42,2175,Green
IMP1800531,2018,CQ,Sea,ABO_Quanta,HMM PROMISE,,06/29/18,DHL,3419.5,43227,43411,08/14/18,34,08/15/18,08/15/18,2,08/29/18,08/16/18,08/16/18,42,2175,Green
IMP1800530,2018,CQ,Sea,ABO_Quanta,HMM PROMISE,,06/29/18,DHL,4152,43227,43411,08/14/18,34,08/15/18,08/15/18,2,08/29/18,08/16/18,08/16/18,42,2175,Green
IMP1800536,2018,CQ,Sea,ABO,SANTOS EXPRESS,,06/29/18,DHL,21767.04,43138,43258,43289,32,43320,43320,3,08/26/18,43381,43381,39,9125,Green
BSP1800522,2018,MIA,Air,A31,ATLAS,,06/27/18,DHL,3.72,06/26/18,06/26/18,06/27/18,1,06/28/18,06/28/18,2,06/26/18,06/29/18,06/29/18,3,492.46,Green
IMP1800521,2018,CD,Air,A31_Wistron,EMIRATES,,06/26/18,Asia Shipping,90,06/28/18,06/30/18,43166,3,43166,43166,1,06/28/18,43197,43197,6,1723.52,Green
BSP1800519,2018,MIA,Air,A31,ATLAS,,06/26/18,DHL,19.96,06/25/18,06/25/18,06/27/18,2,06/27/18,06/27/18,1,06/25/18,06/28/18,06/28/18,3,508.56,Green
IMP1800525,2018,CQ,Sea,ABO,HMM PROMISE,,43227,DHL,22463.34,43227,43411,08/14/18,34,08/15/18,08/15/18,6,08/29/18,08/20/18,08/20/18,46,9125,Green
BSP1800518,2018,MEM,Air,ABO,0,,06/25/18,FEDEX,29.32,06/25/18,06/25/18,06/29/18,4,06/28/18,06/28/18,0,06/25/18,06/29/18,43166,4,118.57,Green
IMP1800520,2018,CD,Air,A31,EMIRATES,,06/26/18,Asia Shipping,24,06/28/18,06/30/18,43166,3,43166,43166,1,06/28/18,43197,43197,6,746.72,Green
BSP1800509,2018,MEM,Air,ABO,0,,06/21/18,FEDEX,21.2,06/20/18,06/20/18,06/26/18,6,06/26/18,06/26/18,0,06/20/18,06/26/18,06/29/18,6,168.96,Green
BSP1800508,2018,CQ,Air,ABO,,,06/21/18,Weida,128,06/22/18,06/23/18,06/26/18,3,06/27/18,06/27/18,1,06/22/18,06/27/18,06/27/18,5,972.32,Green
BSP1800511,2018,MEM,Air,ABO,0,,06/22/18,FEDEX,39.86,06/22/18,06/22/18,06/25/18,3,06/26/18,06/26/18,1,06/22/18,06/26/18,06/29/18,4,391.23,Green
IMP1800515,2018,KS,Air,A31,EMIRATES,,06/25/18,Asia Shipping,13,06/28/18,06/28/18,43166,5,43166,43166,1,06/28/18,43197,43227,6,507.45,Green
IMP1800516,2018,CQ,Air,ABO_Quanta,EMIRATES,,06/25/18,Asia Shipping,0.2455,06/27/18,06/30/18,43166,3,43166,43166,1,06/27/18,43197,43227,7,768.58,Green
IMP1800513,2018,CQ,Sea,ABO,ANTHEA Y,,06/22/18,DHL,17288.09,06/25/18,06/30/18,43139,33,43259,43259,8,08/19/18,43381,43351,46,7300,Green
IMP1800514,2018,CQ,Sea,ABO,ANTHEA Y,,06/22/18,DHL,23888.2,06/25/18,06/30/18,43139,33,43259,43259,7,08/19/18,43351,43351,45,7300,Green
IMP1800512,2018,KS,Air,A31,LATAM,,06/22/18,Asia Shipping,75,06/26/18,43107,43380,9,43411,43411,1,06/26/18,43411,43441,15,1043.81,Green
IMP1800510,2018,CD,Air,A31,EMIRATES,,06/21/18,Asia Shipping,1105,06/25/18,43107,43166,2,43166,43166,1,06/25/18,43197,43227,9,8851.21,Green
BSP1800506,2018,MEM,Air,ABO,,,06/20/18,FEDEX,2.45,06/21/18,06/22/18,06/26/18,4,06/26/18,06/26/18,0,06/21/18,06/26/18,06/26/18,5,74.81,Green
BSP1800505,2018,MIA,Air,A31,ATLAS,,06/20/18,DHL,5.7,06/19/18,06/20/18,06/21/18,1,06/21/18,06/21/18,0,06/19/18,06/21/18,06/22/18,2,492.46,Green
BSP1800504,2018,KS,Sea,ABO,MAERSK LETICIA,,06/22/18,Weida,5654.3,06/25/18,43197,43228,32,43259,43259,5,08/19/18,43381,43381,46,2150,Green
BSP1800503,2018,MEM,Air,ABO,0,,06/19/18,FEDEX,4.97,06/18/18,06/19/18,06/22/18,3,06/22/18,06/22/18,0,06/18/18,06/22/18,06/27/18,4,73.13,Green
BSP1800502,2018,MEM,Air,ABO,0,,06/19/18,FEDEX,14.99,06/18/18,06/18/18,06/22/18,4,06/22/18,06/22/18,0,06/18/18,06/22/18,06/22/18,4,215.16,Green
IMP1800501,2018,CD,Air,A31_Wistron,CARGOLUX,,06/19/18,Asia Shipping,20,06/21/18,06/23/18,06/28/18,5,06/27/18,06/27/18,0,06/21/18,06/28/18,43197,7,711.2,Green
IMP1800507,2018,CQ,Air,ABO,CARGOLUX,,06/20/18,Asia Shipping,43,06/22/18,06/24/18,06/27/18,3,06/27/18,06/27/18,20,06/29/18,07/17/18,07/17/18,25,1496,Red
BSP1800500,2018,MIA,Air,A31,ATLAS,,06/19/18,DHL,36.12,06/18/18,06/18/18,06/19/18,1,06/20/18,06/20/18,1,06/18/18,06/20/18,06/22/18,2,577.85,Green
BSP1800499,2018,MIA,Air,A31,ATLAS,,06/19/18,DHL,21.62,06/18/18,06/18/18,06/19/18,1,06/20/18,06/20/18,1,06/18/18,06/20/18,06/22/18,2,508.56,Green
IMP1800497,2018,CQ,Sea,ABO_Quanta,CAPE ARTEMISIO,,06/19/18,DHL,3310.9,06/21/18,06/27/18,07/31/18,40,43108,43108,2,08/15/18,43139,43139,42,2175,Green
BSP1800493,2018,KUL,Air,ABO,KLM,,06/15/18,Agility,1265,06/19/18,06/21/18,06/26/18,5,06/27/18,06/27/18,1,06/19/18,06/27/18,06/27/18,8,923.45,Green
IMP1800491,2018,CD,Air,A31_Wistron,CARGOLUX,,06/14/18,Asia Shipping,41,06/15/18,06/16/18,06/22/18,6,06/25/18,06/25/18,3,06/15/18,06/25/18,06/25/18,10,1022,Green
IMP1800492,2018,MIA,Air,A31,ATLAS,,06/14/18,Asia Shipping,17.84,06/18/18,06/19/18,06/22/18,3,06/23/18,06/23/18,3,06/18/18,06/25/18,06/26/18,7,280,Green
IMP1800496,2018,CQ,Sea,ABO_Quanta,CAPE ARTEMISIO,,06/18/18,DHL,2006.5,06/21/18,06/27/18,07/31/18,34,43108,43108,2,08/15/18,43139,43259,42,2175,Green
IMP1800495,2018,CQ,Sea,ABO_Quanta,CAPE ARTEMISIO,,06/18/18,DHL,5247,06/21/18,06/27/18,07/31/18,34,43108,43108,2,08/15/18,43139,43259,42,2175,Green
IMP1800494,2018,CQ,Sea,ABO_Quanta,CAPE ARTEMISIO,,06/18/18,DHL,5743.2,06/21/18,06/27/18,07/31/18,34,43108,43108,2,08/15/18,43139,43259,42,2150,Green
IMP1800498,2018,CQ,Sea,ABO_Quanta,CAPE ARTEMISIO,,06/18/18,DHL,3681.3,06/21/18,06/27/18,07/31/18,34,43108,43108,2,08/15/18,43139,43259,42,2175,Green
IMP1800488,2018,HKG,Air,A31,EMIRATES,,06/13/18,Asia Shipping,15.95,06/19/18,06/23/18,07/13/18,20,07/13/18,07/13/18,0,06/19/18,07/13/18,07/13/18,24,365.7,Green
BSP1800489,2018,MIA,Air,A31,ATLAS,,06/13/18,DHL,30.31,43440,43440,06/14/18,2,06/14/18,06/14/18,0,43440,06/14/18,06/18/18,2,637.85,Green
IMP1800490,2018,CQ,Sea,ABO,MAERSK LA PAZ,,06/13/18,DHL,18348.1,06/22/18,06/27/18,07/29/18,32,07/30/18,07/30/18,4,08/16/18,43139,43167,41,7300,Green
BSP1800487,2018,SHA,Air,ABO,,,43440,CEVA,67,06/20/18,06/20/18,06/21/18,1,06/22/18,06/22/18,1,06/20/18,06/22/18,06/22/18,2,414.65,Green
BSP1800486,2018,MEM,Air,ABO,0,,43440,FEDEX,14.9,43410,43410,06/15/18,4,06/18/18,06/18/18,3,43410,06/18/18,06/18/18,7,176.64,Green
BSP1800485,2018,MEM,Air,ABO,0,,43440,FEDEX,8.24,43410,43410,06/14/18,3,06/14/18,06/14/18,0,43410,06/14/18,06/18/18,3,112.69,Green
BSP1800480,2018,MEM,Air,ABO,0,,43410,FEDEX,16.14,43410,43410,06/14/18,3,06/15/18,06/15/18,1,43410,06/15/18,06/15/18,4,266.17,Green
IMP1800481,2018,CD,Air,A31_Wistron,EMIRATES,,43410,Asia Shipping,6.44,06/13/18,06/15/18,06/19/18,4,06/19/18,06/19/18,1,06/13/18,06/20/18,06/29/18,7,485.7,Green
BSP1800484,2018,MIA,Air,A31,ATLAS,,43410,DHL,30.66,43410,43410,43440,1,06/13/18,06/13/18,2,43410,06/14/18,06/15/18,3,449.85,Green
BSP1800483,2018,MIA,Air,A31,ATLAS,,43440,DHL,19.94,43410,43410,43440,1,06/13/18,06/13/18,2,43410,06/14/18,06/15/18,3,320.56,Green
IMP1800482,2018,CQ,Sea,ABO,ANTHEA Y,,06/25/18,DHL,11527.69,06/25/18,06/30/18,43139,33,43259,43259,7,08/19/18,43351,43351,45,3650,Green
IMP1800479,2018,KS,Sea,A31,KOTA GANDIND,,43440,Asia Shipping,2900,06/13/18,06/16/18,07/21/18,35,07/24/18,07/24/18,9,43289,07/30/18,07/27/18,47,2951,Green
BSP1800476,2018,MEM,Air,ABO,0,,43318,FEDEX,14.3,43287,43287,43410,4,43440,43440,1,43287,43440,43440,5,168.96,Green
IMP1800477,2018,CD,Air,A31,EMIRATES,,43410,Asia Shipping,33,06/15/18,06/15/18,06/19/18,4,06/19/18,06/19/18,1,06/15/18,06/20/18,06/22/18,5,906.56,Green
IMP1800478,2018,CQ,Sea,ABO,BOMAR PRAIA,,43318,DHL,18996.11,43410,06/16/18,07/29/18,43,43108,43108,5,43228,43167,43320,53,7300,Green
BSP1800472,2018,MIA,Air,A31,ATLAS,,43257,DHL,9.82,43226,43226,43257,1,43287,43287,1,43226,43287,43287,2,304.46,Green
BSP1800471,2018,MIA,Air,A31,ATLAS,,43257,DHL,18.84,43226,43226,43257,1,43287,43287,1,43226,43287,43287,2,320.56,Green
BSP1800470,2018,MIA,Air,A31,ATLAS,,43257,DHL,25.37,43226,43226,43257,1,43287,43287,1,43226,43287,43287,2,436.37,Green
BSP1800473,2018,SHA,Air,ABO,ATLAS,,43257,Agility,46,43257,43287,43349,2,43410,43410,2,43257,43410,43410,5,432.6,Green
BSP1800469,2018,MEM,Air,ABO,0,,43226,FEDEX,18.9,43196,43196,43318,4,43318,43318,0,43196,43318,43318,4,184.32,Green
IMP1800468,2018,CD,Air,A31_Wistron,EMIRATES,,43226,Asia Shipping,1.5,43257,43287,43440,5,43440,43440,1,43257,06/13/18,06/13/18,7,421.3,Green
BSP1800466,2018,SHA,Air,ABO,KLM,,43226,Weida,464,43257,43410,06/14/18,3,06/14/18,06/14/18,1,43257,06/15/18,06/15/18,9,3472.16,Green
IMP1800474,2018,KS,Air,A31,EMIRATES,,43257,Asia Shipping,276,43318,06/15/18,06/19/18,4,06/19/18,06/19/18,1,43318,06/20/18,06/21/18,12,3112.65,Green
BSP1800465,2018,MIA,Air,A31,ATLAS,,43226,DHL,18.5,43196,43196,43226,1,43257,43257,1,43196,43257,43257,2,304.46,Green
BSP1800464,2018,MIA,Air,A31,ATLAS,,43226,DHL,15,43196,43196,43226,1,43257,43257,1,43196,43257,43257,2,304.46,Green
BSP1800463,2018,MEM,Air,ABO,0,,43196,FEDEX,11.59,43137,43137,43257,4,43287,43287,1,43137,43287,43287,5,215.16,Green
BSP1800462,2018,MEM,Air,ABO,0,,43196,FEDEX,68.58,43137,43137,43257,4,43287,43287,1,43137,43287,43287,5,600.08,Green
IMP1800459,2018,CQ,Air,A31,CARGOLUX,,43196,Asia Shipping,154,43318,43440,06/16/18,8,06/18/18,06/18/18,2,43318,06/18/18,06/18/18,10,393.45,Green
BSP1800455,2018,CQ,Air,ABO,KLM,,05/30/18,Weida,236,43257,06/13/18,06/14/18,1,06/15/18,06/15/18,1,43257,06/15/18,06/15/18,9,1755.84,Green
BSP1800454,2018,CQ,Sea,ABO,MSC SARA ELENA,,05/30/18,Weida,8050.6,43287,06/17/18,07/15/18,28,07/20/18,07/20/18,12,43108,07/27/18,07/27/18,50,2100,Green
IMP1800447,2018,CD,Sea,A31,COSCO SHIPPING THAMES,,05/30/18,DHL,5399,05/31/18,43410,07/13/18,32,07/16/18,07/16/18,17,07/25/18,07/30/18,07/23/18,60,5563.58,Green
IMP1800460,2018,CD,Air,A31,EMIRATES,,43196,Asia Shipping,17,43257,43318,43440,4,43440,43440,1,43257,06/13/18,06/13/18,7,649.04,Green
IMP1800467,2018,CQ,Air,ABO,EMIRATES,,43226,Asia Shipping,15.5,43287,43318,43440,4,43440,43440,1,43287,06/13/18,06/13/18,6,687.76,Green
IMP1800457,2018,CD,Air,A31_Wistron,EMIRATES,,43106,Asia Shipping,4.3,43196,43226,43440,7,43440,43440,1,43196,06/13/18,06/13/18,9,441.31,Green
IMP1800458,2018,KS,Air,A31,EMIRATES,,43440,Asia Shipping,42,06/13/18,06/15/18,06/19/18,6,06/19/18,06/19/18,1,06/13/18,06/20/18,06/19/18,7,813.16,Green
IMP1800456,2018,CQ,Sea,ABO,COSCO SHIPPING THAMES,,43106,DHL,13055.11,43196,43349,07/13/18,34,07/17/18,07/17/18,10,07/29/18,07/23/18,07/23/18,49,5475,Green
IMP1800448,2018,CD,Air,A31,EMIRATES,,05/30/18,Asia Shipping,24,05/31/18,43196,43440,8,43440,43440,1,05/31/18,06/13/18,06/13/18,13,657.92,Green
